city,city_code,proportion_bolsonaro
IMBÉ DE MINAS,3130556,0.41544827586206895
CAMPO DO MEIO,3111309,0.4791147132169576
JAPONVAR,3135357,0.19601968756687352
JOSÉ GONÇALVES DE MINAS,3136520,0.3134920634920635
CANÁPOLIS,3111804,0.4379755795434436
CANA VERDE,3111903,0.5673166202414113
SERRANÓPOLIS DE MINAS,3166956,0.31254932912391475
CAPARAÓ,3112109,0.5588850174216028
UNIÃO DE MINAS,3170438,0.3674928503336511
CAPELINHA,3112307,0.45461231995096535
URUANA DE MINAS,3170479,0.48240469208211145
VARGEM GRANDE DO RIO PARDO,3170651,0.5323518016272762
CAPINÓPOLIS,3112604,0.47101634320735447
VERDELÂNDIA,3171030,0.2355476673427992
CAPITÃO ENÉAS,3112703,0.31950585175552665
VEREDINHA,3171071,0.2860345932094811
VERMELHO NOVO,3171154,0.4645308924485126
TOCOS DO MOJI,3169059,0.5448836350203177
CAREAÇU,3113602,0.6379777309659946
CARVALHOS,3114808,0.573630831643002
CASA GRANDE,3114907,0.5651672433679354
CATAS ALTAS DA NORUEGA,3115409,0.4229406554472985
CHÁCARA,3115904,0.4587475149105368
CLARO DOS POÇÕES,3116506,0.46405942757264584
COMERCINHO,3117009,0.23410329613288347
CONQUISTA,3118205,0.6009236620483565
CONSELHEIRO LAFAIETE,3118304,0.5371165644171779
CONSELHEIRO PENA,3118403,0.6096287152217263
CORAÇÃO DE JESUS,3118809,0.2551489226869455
CORDISBURGO,3118908,0.5005554321261941
CORDISLÂNDIA,3119005,0.5036578503095104
COROMANDEL,3119302,0.6600361663652803
COUTO DE MAGALHÃES DE MINAS,3120102,0.26009174311926603
CRISTIANO OTONI,3120409,0.5707317073170731
CURVELO,3120904,0.5418608938400358
DELFIM MOREIRA,3121100,0.6771434680350652
DIVINÉSIA,3121902,0.3701132626963829
DIVINO,3122009,0.4140946502057613
DIVINO DAS LARANJEIRAS,3122108,0.570281124497992
DIVISA NOVA,3122405,0.5224102107450282
DOM CAVATI,3122504,0.6388888888888888
DONA EUSÉBIA,3122900,0.4824784154393093
DORESÓPOLIS,3123403,0.5469924812030075
ENTRE RIOS DE MINAS,3123908,0.4944
ERVÁLIA,3124005,0.36890973485211065
ESPINOSA,3124302,0.3560749494026245
ESTRELA DALVA,3124609,0.4198473282442748
ESTRELA DO INDAIÁ,3124708,0.6498335183129855
ESTRELA DO SUL,3124807,0.4477176220806794
EXTREMA,3125101,0.7035804336863338
FARIA LEMOS,3125309,0.40128968253968256
FELISBURGO,3125606,0.31316042267050914
FORMOSO,3126208,0.3758639021796917
FRANCISCO BADARÓ,3126505,0.33975387907972177
FRANCISCO DUMONT,3126604,0.40203252032520326
GOUVEIA,3127602,0.3925962006819289
GRUPIARA,3127909,0.5972222222222222
GUANHÃES,3128006,0.5437974324420172
GUARANÉSIA,3128303,0.49076200938779585
GUARANI,3128402,0.4531317494600432
GUARDA-MOR,3128600,0.5658153241650294
GUIDOVAL,3128808,0.4843069873997709
IGARAPÉ,3130101,0.6061287027579162
INDIANÓPOLIS,3130705,0.4892438070404172
IPIAÇU,3131406,0.40473977695167285
ITABIRA,3131703,0.5820591402302658
ITAJUBÁ,3132404,0.7767399700480807
ITAMBACURI,3132701,0.3610303698506565
ITAOBIM,3133303,0.47235387045813587
ITAPEVA,3133600,0.7570436125048244
ITATIAIUÇU,3133709,0.7181449094316052
ITUIUTABA,3134202,0.5035010044664625
JACINTO,3134707,0.36324619586422163
JACUÍ,3134806,0.7666920538207667
JACUTINGA,3134905,0.8175228992433293
JEQUITAÍ,3135605,0.31995540691192864
JOAÍMA,3136009,0.2504207337596769
JOÃO MONLEVADE,3136207,0.6027407826399959
JOÃO PINHEIRO,3136306,0.5562307353588728
JORDÂNIA,3136504,0.3597976687926105
JURAMENTO,3136801,0.3416043507817811
LAVRAS,3138203,0.6409152695967376
LUMINÁRIAS,3138708,0.4952246197382384
MACHACALIS,3138906,0.36147980796385204
MADRE DE DEUS DE MINAS,3139102,0.46582100070472165
MANGA,3139300,0.32249702991683765
MANHUMIRIM,3139508,0.5577279466271312
MARLIÉRIA,3140308,0.5495138638818869
MATIAS BARBOSA,3140803,0.4959091464159238
MATO VERDE,3141009,0.3825035561877667
MOEDA,3142304,0.5943855628759668
MONTE BELO,3143005,0.5850456621004566
MORADA NOVA DE MINAS,3143500,0.6142760639495609
NOVA LIMA,3144805,0.607209852377457
NOVO CRUZEIRO,3145307,0.26997455470737913
OLÍMPIO NORONHA,3145505,0.49117468046256846
ONÇA DE PITANGUI,3145802,0.6794812413154238
OURO BRANCO,3145901,0.5810508264659648
OURO FINO,3146008,0.7822556570541525
PADRE PARAÍSO,3146305,0.4308419808222777
PAINEIRAS,3146404,0.47554038680318544
PARAGUAÇU,3147204,0.6334171072016639
PASSABÉM,3147501,0.4853747714808044
PAULISTAS,3148400,0.25922818791946306
PEDRALVA,3149101,0.6504493337465138
PEDRO LEOPOLDO,3149309,0.6511293822783263
PESCADOR,3150000,0.4021317829457364
PIAU,3150109,0.43902439024390244
PIEDADE DE PONTE NOVA,3150208,0.33793391886240065
POÇO FUNDO,3151701,0.6328168543083268
POUSO ALTO,3152600,0.6601915912719531
PRESIDENTE BERNARDES,3153103,0.3527418361059766
QUELUZITO,3153806,0.5393120393120393
RIBEIRÃO VERMELHO,3154705,0.5523148148148148
RIO POMBA,3155801,0.4833368487660831
RIO VERMELHO,3156007,0.33871273970001897
ROCHEDO DE MINAS,3156205,0.5457967377666249
RODEIRO,3156304,0.5713652482269503
SALINAS,3157005,0.4170264029715892
SALTO DA DIVISA,3157104,0.35176226675881134
SANTA BÁRBARA,3157203,0.46217418944691674
SANTA LUZIA,3157807,0.6237595793732515
SANTA MARGARIDA,3157906,0.4546618554301013
SANTA MARIA DO SALTO,3158102,0.3758894935119297
SANTANA DA VARGEM,3158300,0.555635664503725
SANTANA DE CATAGUASES,3158409,0.5539257981018119
SANTA RITA DE IBITIPOCA,3159407,0.3033431661750246
SANTA RITA DO SAPUCAÍ,3159605,0.8025127788659056
SANTA VITÓRIA,3159803,0.4259307472012497
SANTO ANTÔNIO DO GRAMA,3160108,0.34916768168899714
SÃO FRANCISCO DE PAULA,3161205,0.44190325972660355
SÃO FRANCISCO DE SALES,3161304,0.38531005418422637
SÃO FRANCISCO DO GLÓRIA,3161403,0.3882476390346275
SÃO GERALDO,3161502,0.42775204059121996
SÃO GERALDO DA PIEDADE,3161601,0.459045904590459
SÃO GONÇALO DO ABAETÉ,3161700,0.5156695156695157
SÃO JOÃO DA MATA,3162302,0.7136832239925024
SÃO JOÃO DA PONTE,3162401,0.19758162031438936
SÃO JOÃO NEPOMUCENO,3162906,0.5757062978222484
SÃO JOSÉ DO ALEGRE,3163201,0.7260490894695171
SÃO JOSÉ DO GOIABAL,3163409,0.36244695898161244
SÃO PEDRO DA UNIÃO,3163904,0.6074766355140186
SÃO ROQUE DE MINAS,3164308,0.7532605802501996
SÃO SEBASTIÃO DA BELA VISTA,3164407,0.6548071700162955
SÃO SEBASTIÃO DO PARAÍSO,3164704,0.649904397705545
SÃO SEBASTIÃO DO RIO PRETO,3164803,0.5298672566371682
SÃO TOMÁS DE AQUINO,3165107,0.5966316951960243
SARDOÁ,3165503,0.4850187265917603
SENHORA DOS REMÉDIOS,3166204,0.41622541603630864
SERRA DA SAUDADE,3166600,0.7261146496815286
SILVIANÓPOLIS,3167400,0.7183748845798708
TABULEIRO,3167905,0.45501097293343085
TAPIRA,3168101,0.7082152974504249
TIMÓTEO,3168705,0.6931862458601208
TUPACIGUARA,3169604,0.47684482235044034
TURVOLÂNDIA,3169802,0.5855061349693251
UBERABA,3170107,0.6561686092690766
VÁRZEA DA PALMA,3170800,0.5507580118979083
VAZANTE,3171006,0.5773768893222818
VESPASIANO,3171204,0.6119421635130311
VIRGÍNIA,3171709,0.5841054148651431
VISCONDE DO RIO BRANCO,3172004,0.5452081316553727
ITAÚ DE MINAS,3133758,0.6732916206600417
NOVA ALVORADA DO SUL,5006002,0.566296883254094
ALCINÓPOLIS,5000252,0.5299600532623169
LAGUNA CARAPÃ,5005251,0.613367905502737
SÃO DOMINGOS DO NORTE,3204658,0.5079919162226714
ANCHIETA,3200409,0.6378869993147698
VILA PAVÃO,3205150,0.4822565969062784
MARATAÍZES,3203320,0.7076509658774021
VILA VALÉRIO,3205176,0.4422689639740434
CASTELO,3201407,0.7979421852033317
COLATINA,3201506,0.7234925946582388
DOMINGOS MARTINS,3201902,0.7673040797649439
GUARAPARI,3202405,0.7206489675516224
IBITIRAMA,3202553,0.6262773722627737
JERÔNIMO MONTEIRO,3203106,0.6240996398559424
NOVA VENÉCIA,3203908,0.5575096862417382
PINHEIROS,3204104,0.4110265544041451
PIÚMA,3204203,0.6556190816508844
PRESIDENTE KENNEDY,3204302,0.6217341040462427
RIO NOVO DO SUL,3204401,0.7522686025408348
VILA VELHA,3205200,0.6818004780393009
VITÓRIA,3205309,0.6319472109010307
IBATIBA,3202454,0.6815492624437959
PEDRO CANÁRIO,3204054,0.41805786207499346
VARGEM ALTA,3205036,0.7723093564088697
VENDA NOVA DO IMIGRANTE,3205069,0.8103569475904085
BOM JARDIM,3300506,0.6872320325557736
QUEIMADOS,3304144,0.6846633988080545
JAPERI,3302270,0.6647769748317967
CARAPEBUS,3300936,0.6575253444242267
ITAGUAÍ,3302007,0.7497156967865614
ARMAÇÃO DOS BÚZIOS,3300233,0.7411070346147711
MAGÉ,3302502,0.6905876321055853
PARACAMBI,3303609,0.69618738245854
SÃO GONÇALO,3304904,0.6735479095678986
SÃO JOÃO DE MERITI,3305109,0.7146170754514579
SÃO SEBASTIÃO DO ALTO,3305307,0.6107847251363827
SILVA JARDIM,3305604,0.7156094684525314
TRAJANO DE MORAES,3305901,0.5370304114490161
VASSOURAS,3306206,0.6342445433354524
TARUMÃ,3553955,0.7160010111223458
AGUAÍ,3500303,0.7129139072847682
ÁGUAS DA PRATA,3500402,0.7608539218037899
DIRCE REIS,3513850,0.5706371191135734
ESPÍRITO SANTO DO TURVO,3515194,0.6297674418604651
ALTINÓPOLIS,3501004,0.6377805486284289
ILHA SOLTEIRA,3520442,0.6767411300919842
ALTO ALEGRE,3501103,0.7703349282296651
PEDRINHAS PAULISTA,3537156,0.7423251132360342
ÁLVARES MACHADO,3501301,0.7010512483574245
ÁLVARO DE CARVALHO,3501400,0.6321297749869178
AMÉRICO BRASILIENSE,3501707,0.582626060908637
CANITAR,3510153,0.6413361169102296
AMÉRICO DE CAMPOS,3501806,0.7594571181056887
BARRA DO CHAPÉU,3505351,0.474442538593482
ANALÂNDIA,3502002,0.7866462010744436
NOVAIS,3533254,0.7058111380145279
SALTINHO,3545159,0.8920488684157821
CAJATI,3509254,0.7520539710106205
ARIRANHA,3503703,0.7524102564102564
ASSIS,3504008,0.7343155794767358
BALBINOS,3504701,0.7600422832980972
BÁLSAMO,3504800,0.8148866059313821
MESÓPOLIS,3529658,0.6146551724137931
LOURDES,3527256,0.6786786786786787
BARRA BONITA,3505302,0.7736819129844303
BARRINHA,3505609,0.611139796050084
BATATAIS,3505906,0.7088770574520653
BEBEDOURO,3506102,0.7951447929473932
BIRIGUI,3506508,0.830742943515263
NANTES,3532157,0.5804020100502513
OUROESTE,3534757,0.6327523307661127
BOITUVA,3507001,0.7692253272019809
PAULISTÂNIA,3536570,0.7654424040066778
CACONDE,3508702,0.6533567354102676
CAFELÂNDIA,3508801,0.7611817325800376
CAIABU,3508900,0.5414937759336099
CAMPOS NOVOS PAULISTA,3509809,0.6847782660807031
CANANÉIA,3509908,0.6787307882994547
CAPIVARI,3510401,0.7990081119526354
CARAPICUÍBA,3510609,0.5885266304181501
CASTILHO,3511003,0.5093629147160594
CATIGUÁ,3511201,0.7718780727630286
COLINA,3512001,0.6703032947850753
COLÔMBIA,3512100,0.5934065934065934
CRAVINHOS,3513108,0.792859233245537
CRUZEIRO,3513405,0.7649180744316016
ELDORADO,3514809,0.5443604813881892
FERNANDÓPOLIS,3515509,0.7237189646064448
FERNANDO PRESTES,3515608,0.7909005920847616
FRANCISCO MORATO,3516309,0.4913026525966267
GÁLIA,3516606,0.620184013801035
GARÇA,3516705,0.7968968531468531
GENERAL SALGADO,3516903,0.7250912884715701
GUAIÇARA,3517208,0.7360014357501795
GUARACI,3517901,0.5918557084417999
GUARARAPES,3518206,0.7840296073265588
GUARATINGUETÁ,3518404,0.787639037557593
GUARULHOS,3518800,0.6613071997631077
IBATÉ,3519303,0.6884694000240471
IBIRÁ,3519402,0.7937704918032787
IBITINGA,3519600,0.7620725388601036
IGUAPE,3520301,0.6750602145828771
ILHABELA,3520400,0.6820331714700132
INDIAPORÃ,3520707,0.5784883720930233
IPEÚNA,3521101,0.7987012987012987
ITAPECERICA DA SERRA,3522208,0.5429803533274272
ITAPETININGA,3522307,0.7879224949654384
ITAPEVI,3522505,0.5697117304160345
ITAPIRA,3522604,0.8019964519289327
ITÁPOLIS,3522703,0.7972422122691359
ITARARÉ,3523206,0.7443870239284318
ITATINGA,3523503,0.7330823023130716
ITIRAPUÃ,3523701,0.5631868131868132
JABORANDI,3524204,0.6248534583821805
JACI,3524501,0.7362667395463242
JAGUARIÚNA,3524709,0.7777210760370343
JALES,3524808,0.7747715675803963
JAMBEIRO,3524907,0.7944169816807212
JARDINÓPOLIS,3525102,0.7818171757414786
JOÃO RAMALHO,3525607,0.6153508771929824
LAVÍNIA,3526506,0.6350606394707828
LENÇÓIS PAULISTA,3526803,0.831676075307333
LINDÓIA,3527009,0.819672131147541
MACATUBA,3528007,0.7833683512108813
MACAUBAL,3528106,0.7768368617683686
MAGDA,3528304,0.6885069817400644
MIRA ESTRELA,3530003,0.6611078022632519
MIRANTE DO PARANAPANEMA,3530201,0.4632085435981692
MIRASSOL,3530300,0.7780589254766032
MIRASSOLÂNDIA,3530409,0.7486826104580462
MOCOCA,3530508,0.7534980188211986
MOMBUCA,3530904,0.7787456445993032
MONTE ALTO,3531308,0.8127618040587254
MONTE AZUL PAULISTA,3531506,0.7660014476269259
MORRO AGUDO,3531902,0.6922555881688869
MORUNGABA,3532009,0.8181452154073279
NEVES PAULISTA,3532504,0.7313167259786477
NOVA ODESSA,3533403,0.7411790150157572
ORIENTE,3534104,0.7380817253121453
OURINHOS,3534708,0.7467129603278502
PARAÍSO,3535705,0.76619804400978
PAULÍNIA,3536505,0.7140961027969068
PENÁPOLIS,3537305,0.7519122048553375
PEREIRAS,3537503,0.7501772630583786
PIEDADE,3537800,0.7293006357856494
PIQUEROBI,3538303,0.5755610972568579
PIRAJU,3538808,0.7406417112299465
PITANGUEIRAS,3539509,0.6810355135716848
POÁ,3539806,0.6457912988650694
POMPÉIA,3540002,0.8137973137973138
PRESIDENTE ALVES,3541109,0.7275398824517213
PRESIDENTE VENCESLAU,3541505,0.7810264065475884
QUATÁ,3541703,0.7363892806770099
REGENTE FEIJÓ,3542404,0.7285617825793382
RIBEIRA,3542800,0.5017775520568817
RIBEIRÃO BRANCO,3543006,0.5386907820367897
RIBEIRÃO CORRENTE,3543105,0.64562569213732
RIVERSUL,3543501,0.5742084432717678
SANTA CLARA D'OESTE,3546108,0.68044077134986225
SANTA ERNESTINA,3546504,0.6397248495270851
SANTA MARIA DA SERRA,3547007,0.7420393559928443
SANTA RITA DO PASSA QUATRO,3547502,0.8243654104503995
SÃO BERNARDO DO CAMPO,3548708,0.5957034088104568
SÃO CAETANO DO SUL,3548807,0.7511411962077172
SÃO JOSÉ DA BELA VISTA,3549508,0.597212543554007
SÃO LUÍS DO PARAITINGA,3550001,0.6881423531216444
SARAPUÍ,3551108,0.6759679861561756
SERRA AZUL,3551405,0.5936681222707424
SEVERÍNIA,3551900,0.7203943461218673
SOCORRO,3552106,0.8490237965124944
TABATINGA,3552700,0.6709581244071012
TAGUAÍ,3553005,0.6967054263565892
TAIÚVA,3553203,0.7925324675324675
TAMBAÚ,3553302,0.7069992553983618
TANABI,3553401,0.7717833284925937
TAPIRATIBA,3553609,0.6393298059964727
TAQUARITINGA,3553708,0.7170655158885838
TARABAI,3553906,0.5308370044052864
TEJUPÁ,3554201,0.5235457063711911
TERRA ROXA,3554409,0.7172995780590717
TIETÊ,3554508,0.8150476282578212
TUPÃ,3555000,0.8004457965601374
TURIÚBA,3555208,0.7428073234524848
UCHOA,3555604,0.727761304670126
VERA CRUZ,3556602,0.7411038489469862
VINHEDO,3556701,0.7967162575612491
VOTORANTIM,3557006,0.7390606182256122
VOTUPORANGA,3557105,0.7747125450489103
ABREULÂNDIA,1700251,0.3876967095851216
PIRAQUÊ,1717206,0.36863543788187375
RIACHINHO,1718550,0.3055555555555556
DARCINÓPOLIS,1706506,0.3532976827094474
PALMEIRANTE,1715705,0.27508223684210525
BOM JESUS DO TOCANTINS,1703305,0.4107728337236534
TAIPAS DO TOCANTINS,1720937,0.2529898804047838
TUPIRATINS,1721307,0.29001721170395867
SÃO BENTO DO TOCANTINS,1720101,0.28165007112375534
SUCUPIRA,1720853,0.5027422303473492
PALMAS,1721000,0.6488054241853773
TALISMÃ,1720978,0.44879898862199746
IBEMA,4109757,0.5200568990042674
LINDOESTE,4113452,0.4036494332319602
ALTO PARANÁ,4100608,0.6064349714906326
ÂNGULO,4101150,0.7044989775051125
ALVORADA DO SUL,4100806,0.6220516660426807
AMAPORÃ,4100905,0.4893758300132802
CRUZEIRO DO IGUAÇU,4106571,0.42627846211272863
APUCARANA,4101408,0.776044656181839
ARAPOTI,4101606,0.7420008383400867
FAZENDA RIO GRANDE,4107652,0.686247723132969
HONÓRIO SERPA,4109658,0.3770094024871095
BALSA NOVA,4102307,0.6989061600460564
ITAPERUÇU,4111258,0.3956001294079586
BARBOSA FERRAZ,4102505,0.5839634530560807
MAUÁ DA SERRA,4115754,0.6203247582557927
BOM SUCESSO,4103206,0.5632008154943935
BORRAZÓPOLIS,4103305,0.6266554551187723
CAFEARA,4103404,0.4229607250755287
PITANGUEIRAS,4119657,0.7263910158244002
CAMBARÁ,4103602,0.7041275935907849
CAMBÉ,4103701,0.7656292931328192
RANCHO ALEGRE D'OESTE,4121356,0.5831509846827133
CAMPO BONITO,4104055,0.4508315256688359
SANTA MARIA DO OESTE,4123857,0.3674164962508521
SÃO MANOEL DO PARANÁ,4125555,0.70109439124487
CAPANEMA,4104501,0.5063023358307625
TUNAS DO PARANÁ,4127882,0.52245670995671
CAPITÃO LEÔNIDAS MARQUES,4104600,0.5586343972875014
ALTO PARAÍSO,4128625,0.5816080885893115
CASCAVEL,4104808,0.6956335020195924
CATANDUVAS,4105003,0.5859437751004016
CERRO AZUL,4105201,0.44095238095238093
PINHAIS,4119152,0.7334058435269752
CLEVELÂNDIA,4105706,0.4912479406919275
CAMPO MAGRO,4104253,0.6426453348044963
CORONEL VIVIDA,4106506,0.5230441802436518
CORUMBATAÍ DO SUL,4106555,0.48279952550415184
CURITIBA,4106902,0.7654108655702984
DOIS VIZINHOS,4107207,0.5300806728458634
PONTAL DO PARANÁ,4119954,0.6804253643166601
RESERVA DO IGUAÇU,4121752,0.36343058350100604
FORMOSA DO OESTE,4108205,0.6868708971553611
RIO BRANCO DO IVAÍ,4122172,0.5091623036649214
GUAÍRA,4108809,0.7149326589425395
GUAIRAÇÁ,4108908,0.6066363393096066
LUIZIANA,4113734,0.5034981343283582
GUARANIAÇU,4109302,0.6185045849988243
GUARAQUEÇABA,4109500,0.5145945945945946
ICARAÍMA,4109906,0.6760482481332567
IMBITUVA,4110102,0.6400176922651628
IRETAMA,4110805,0.47646856750257643
ITAÚNA DO SUL,4111308,0.3781094527363184
IVAÍ,4111407,0.6202036949313122
JAGUARIAÍVA,4112009,0.740983773335368
JAPURÁ,4112405,0.7460116026105874
MALLET,4113908,0.671485050654806
MAMBORÊ,4114005,0.6826529418645456
MARECHAL CÂNDIDO RONDON,4114609,0.7774586742360995
MARIÓPOLIS,4115309,0.5682038834951456
NOVA ESPERANÇA,4116901,0.6967531141515213
NOVA LONDRINA,4117107,0.5981238832638476
ORTIGUEIRA,4117305,0.4163203626747261
PALMITAL,4117800,0.4180560701494381
PARANAVAÍ,4118402,0.7299801595677319
PATO BRANCO,4118501,0.6480702356931267
PEABIRU,4118808,0.6213841578805083
PLANALTINA DO PARANÁ,4119707,0.4673913043478261
PORTO AMAZONAS,4120101,0.7118208516886931
QUATRO BARRAS,4120804,0.7613857203210815
QUERÊNCIA DO NORTE,4121000,0.43853503184713377
QUITANDINHA,4121208,0.7150283553875236
RENASCENÇA,4121604,0.4608272506082725
RONDON,4122602,0.685097897026831
SALTO DO ITARARÉ,4122909,0.5496710526315789
SANTA AMÉLIA,4123105,0.576465590484282
SANTA CRUZ DE MONTE CASTELO,4123303,0.5468627450980392
SANTA MARIANA,4123907,0.5723646723646724
SANTANA DO ITARARÉ,4124004,0.5614516620921013
SÃO CARLOS DO IVAÍ,4124608,0.664751958224543
SÃO JOÃO DO CAIUÁ,4124905,0.45427728613569324
SÃO JORGE DO IVAÍ,4125308,0.674978985710283
SÃO JORGE D'OESTE,4125209,0.5246085011185683
SÃO MATEUS DO SUL,4125605,0.5832812011260556
SÃO TOMÉ,4126108,0.6997404095760023
SAPOPEMA,4126207,0.5006566850538482
SERTANEJA,4126405,0.6485028324790936
TAPEJARA,4126801,0.6894687353079455
TELÊMACO BORBA,4127106,0.6957603400020732
TIJUCAS DO SUL,4127601,0.5920581784601178
TOLEDO,4127700,0.7239335252551689
TUNEIRAS DO OESTE,4127908,0.6483991357297191
VITORINO,4128708,0.6542056074766355
XAMBRÊ,4128807,0.6079545454545454
MATINHOS,4115705,0.6805258490270749
NOVA AURORA,4116703,0.6610031262742966
FRANCISCO ALVES,4108320,0.6646938310949237
NOVA SANTA ROSA,4117222,0.8674103877103145
CAFELÂNDIA,4103453,0.7003540392661731
TRÊS BARRAS DO PARANÁ,4127858,0.5679859792609903
JESUÍTAS,4112751,0.6397045244690674
SÃO JORGE DO PATROCÍNIO,4125357,0.6324257425742574
ABELARDO LUZ,4200101,0.5493219597550306
AGROLÂNDIA,4200200,0.8145642017077493
ÁGUAS DE CHAPECÓ,4200507,0.43066298342541437
JOSÉ BOITEUX,4209151,0.6784083496412263
VITOR MEIRELES,4219358,0.6888818698673405
ANCHIETA,4200804,0.5295193312434692
ANGELINA,4200903,0.6278243208936278
ANITA GARIBALDI,4201000,0.510974886296223
ANTÔNIO CARLOS,4201208,0.8707324643078833
ASCURRA,4201703,0.8937644341801386
VARGEM,4219150,0.4897297297297297
ARABUTÃ,4201273,0.6676975945017182
ÁGUAS FRIAS,4200556,0.536420395421436
GUATAMBÚ,4206652,0.45813844714686625
CAIBI,4203105,0.6915119363395226
CALMON,4203154,0.36368062317429406
CAMPOS NOVOS,4203600,0.6884276131622036
BELMONTE,4202156,0.5697990222705052
CORUPÁ,4204509,0.8414394765539803
FORMOSA DO SUL,4205431,0.4651915812196438
MACIEIRA,4210050,0.5841584158415841
VARGEM BONITA,4219176,0.6490602721970188
CAPIVARI DE BAIXO,4203956,0.7442653440793552
CORDILHEIRA ALTA,4204350,0.6387096774193548
FORQUILHINHA,4205456,0.8184645929847782
FRAIBURGO,4205506,0.6861704765210492
GALVÃO,4205605,0.5397489539748954
GAROPABA,4205704,0.6970875266849649
SÃO PEDRO DE ALCÂNTARA,4217253,0.8290708967303334
SANTIAGO DO SUL,4215695,0.4745762711864407
BELA VISTA DO TOLDO,4202131,0.6544885177453027
GUABIRUBA,4206306,0.8723235527359239
PAINEL,4211892,0.5806632939853851
GUARUJÁ DO SUL,4206603,0.6405228758169934
FREI ROGÉRIO,4205555,0.6178041543026707
IBIRAMA,4206900,0.827699530516432
IMARUÍ,4207205,0.6424932574168415
IRANI,4207809,0.6129207383279045
PALMEIRA,4212056,0.7089294523926986
ITAPIRANGA,4208401,0.7246878606651977
JACINTO MACHADO,4208708,0.8077421211685134
JAGUARUNA,4208807,0.80571376079368
BALNEÁRIO GAIVOTA,4202073,0.7355289421157685
JARAGUÁ DO SUL,4208906,0.8323473313290014
LACERDÓPOLIS,4209201,0.793854033290653
MAFRA,4210100,0.8080261668134356
MAJOR VIEIRA,4210308,0.6465854219360773
MORRO DA FUMAÇA,4211207,0.8647092688543466
NOVA TRENTO,4211504,0.8712203348994098
NOVA VENEZA,4211603,0.8432906841493074
PETROLÂNDIA,4212700,0.8197729422894986
POUSO REDONDO,4213708,0.8216414488766621
PRESIDENTE CASTELLO BRANCO,4213906,0.8013750954927426
PRESIDENTE GETÚLIO,4214003,0.8380168606985147
PRESIDENTE NEREU,4214102,0.7869264613450659
RIO DO SUL,4214805,0.8294232120655171
RIO NEGRINHO,4215000,0.8283056593932018
SALTO VELOSO,4215406,0.7101174687381584
SANTA ROSA DE LIMA,4215604,0.7472527472527473
SÃO DOMINGOS,4216107,0.5744022019611216
SÃO FRANCISCO DO SUL,4216206,0.7830840720059354
SÃO JOSÉ DO CERRITO,4216800,0.4567739520958084
SCHROEDER,4217402,0.8341422437931678
TAIÓ,4217808,0.8400146105378504
TUBARÃO,4218707,0.8341385682076319
TUNÁPOLIS,4218756,0.7649122807017544
